Name,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
AMP MF SB-AMP Listed Property Trusts,,2937499.75,4308333,6737500,35519166.58,101040833.5,60251664.75,49088330.75,65190830.5,119068330.9,125913997.9,118432725,118434164.9,122029998.2,125197270.9,59997713.82,25618310.92,24245260.92,18556303.75,15670704.75,15901406.67
AMP MF SB-AMP Moderate Growth,1804875000,1281875000,129674998.2,131610830.3,182660829.8,232997496.7,254340829,240403328.8,222065828.3,192091662.8,156845551.9,139462723.8,137664163.7,134659163.4,127467270.4,100352997.4,77030036.75,71333526.25,62768814.67,54316667.92,52776621.08
AMP MF SB-BlackRock Balanced,500000,10766666.92,26183333.42,41739166.42,83210000.08,140389166.7,280312499.9,510542500,656757143.3,675454999.9,352089000.2,101679999.9,85448333.17,82509999.92,76243636.45,59578571.14,,,,,
AMP MF SB-BT Active Balanced,400000,11750000.25,24616666.08,34424164.5,54642498.08,60989164.5,53181664.33,41004997.25,30591663.75,21779997.91,31293998.1,16311997.7,15765831.58,14876664.67,14166362.09,11935489.18,13467208.25,13128176.67,11454102.5,9594555.083,9148905.583
AMP MF SB-BT Active Conservative,500000,6616666.667,14666666.75,13944164.67,19238331.42,17900831.08,14234164.33,9805830.5,6719163.75,5100906.455,7101997.6,3681997.7,5164165.083,3147498.083,2925452.545,2803886.182,3224301.25,2763189.833,2465064.25,2025046.583,1839075.25
AMP MF SB-Invesco Australian Equity,,533333.3333,1641666.833,4747500.167,14517500,27130833.25,41809166.67,46106666.58,42270000,37418333.42,21098749.88,2198571.286,,,,,,,,,
AMP MF SB-Invesco Growth,200000,6724999.917,15716666.58,23825000.08,39585833.58,70259166.83,126614999.8,161843333.6,134864285.9,105663332.8,50637999.9,14081428.71,,,,,,,,,
AMP MF SB-Invesco Protected Growth,99999,2900000.083,5633333.333,7116666.583,10342499.83,16660000,20420000.08,17846666.67,12764999.63,11137499.83,7253000.2,4027142.571,,,,,,,,,
AMP MF SB-Macquarie Australian Equity,200000,3066666.75,7408333,14853330.67,27684997.25,36274163.25,42652497.08,47294996.83,50040829.42,59749163.25,37029997.64,38827996.9,41334997.58,41796664.42,41716361.27,27777325.18,19595240.58,19119163.08,15937579.58,12776056.92,12478297.25
AMP MF SB-Macquarie Capital Stable,600000,9224999.917,19774166.67,30351666.83,45915833.33,64932499.58,76874166.42,75431666.83,77557142.71,85253333.25,63059000,32585714.29,26321666.5,23999999.92,21471818.18,17210000,,,,,
AMP MF SB-Macquarie Fixed Interest,99999,1708333.417,3474999.583,5516665.417,9784998.25,14219998.25,10988330.92,5971663.583,4215830.5,11424164.92,6164997.7,2467998,2368331.583,1947497.917,4769998.818,1532453.727,2245979.75,2262415.083,2269877,1730365.333,1479795.333
AMP MF Trustee - Balanced Direct,27020832.67,25008332.75,11158332.58,8939999.417,8897499.417,8391665.917,7521665.917,6653332.167,144483332.4,4402498.917,3513332.556,46204544.91,20639166.17,2619166,47513636,249152499.4,,343981.5,,,
AMP MF Trustee - BT Diversified Balanced,99999,700000.0833,1766666.75,4027499.833,8080000,9969166.667,9023333.417,8279999.833,7079999.857,5799090.818,3726250,1128571.571,,,,,,,,,
AMP MF Trustee - MLynch Capital Stable,400000,6908333.333,14908333.17,19627500.17,27324166.67,38538333.33,56024166.67,63390000.42,73772856.86,89023333.17,61718750.13,1271428.429,,,,,,,,,
AMP MF Trustee - Nat Australia Balanced,700000,8999999.667,21716666.83,33499999.67,56980000,88014166.92,128802499.9,187990833.6,160955714.4,127438181.8,102509999.6,6011428.857,80000,,,,,,,,
AMP MF Trustee - Westpac Aust Fix Int,,,971428.5714,4607143,8735833.5,5337143,,,,,,,,,,,,,,,
AMP MF Trustee-AMP All Growth,6315800000,4176474999,312058329.3,317912495.7,309841664.6,259729162.3,267086666.7,472861666.7,382406664.2,471607500.2,276622219.4,129560904.4,122400828.2,125814995.2,125988178.1,229678134.3,62358239.17,62729068,55297193.08,47364239.83,48966487.5
AMP MF Trustee-AMP Australian Share,2671966667,1808358332,109158328.4,141744994.8,191409996.4,219724167,276354166.8,514638333.3,721143330.6,1132025000,631641997.9,278838177,277287495.3,292934995.2,302934541.2,211126698.5,155093319,159051747.4,136604663.1,112326921.9,114806922.3
AMP MF Trustee-AMP Balanced Growth,7305066667,5243958334,806899996.9,693216662,664897494.6,609275828,707250000.2,1285090000,2268031665,2919763334,1760581109,794149086.4,748179162.1,757039161.7,699194541.7,1771625911,584651073.5,556208803.5,476576120.7,398536587.6,391742323.3
AMP MF Trustee-AMP Capital Gtd Fixed Int,323791663.5,280233329.3,259474994.9,276844994.7,277874161.7,228837494.5,180101661.7,123131660.1,313846660.3,152924994.7,139916661,144960904.3,98394162.25,85981661.92,73149996.27,63867594.36,57012762.5,46550668.58,40993977.92,37808206.42,33529960.67
AMP MF Trustee-AMP Conservative,6704350000,4799358332,254583328.4,276970828.3,290503328.1,268949994.4,244934996.7,223134166.7,327804164.4,357580833.4,280482220.1,184611813.5,166852495.3,159497496,151469996.4,151746429.6,89039446.75,81401020.75,70368932.25,61202625.08,58052555.42
AMP MF Trustee-AMP International Share,1202950000,684083332.2,17274995.42,25843328.5,38910829.75,72477499.92,167174999.8,395490833.1,330064996.9,445210833.5,225162220.2,53768176.82,45836662.17,44621662.17,38145451.18,23616079.45,14936172.5,12650463.17,10153658.75,8130056.083,8455705.333
AMP MF Trustee-AMP Listed Property Trust,,,,,,,,,,,,,,,484444.1111,312504.0909,192317.4167,193309.5,157689.4167,171329.3333,190805.3333
AMP MF Trustee-AMP Moderate Growth,1804875000,1281875000,129674998.2,131610830.3,182660829.8,232997496.7,254340829,240403328.8,222065828.3,192091662.8,156845551.9,139462723.8,137664163.7,134659163.4,127467270.4,100352997.4,77030036.75,71333526.25,62768814.67,54316667.92,52776621.08
AMP MF Trustee-BlackRock Balanced,500000,10766666.92,26183333.42,41739166.42,83210000.08,140389166.7,280312499.9,510542500,656757143.3,675454999.9,352089000.2,101679999.9,85448333.17,82509999.92,76243636.45,59578571.14,,,,,
AMP MF Trustee-BT Active Balanced,400000,11750000.25,24616666.08,34424164.5,54642498.08,60989164.5,53181664.33,41004997.25,30591663.75,21779997.91,31293998.1,16311997.7,15765831.58,14876664.67,14166362.09,11935489.18,13467208.25,13128176.67,11454102.5,9594555.083,9148905.583
AMP MF Trustee-BT Active Conservative,500000,6616666.667,14666666.75,13944164.67,19238331.42,17900831.08,14234164.33,9805830.5,6719163.75,5100906.455,7101997.6,3681997.7,5164165.083,3147498.083,2925452.545,2803886.182,3224301.25,2763189.833,2465064.25,2025046.583,1839075.25
AMP MF Trustee-Invesco Aust Equity,,533333.3333,1641666.833,4747500.167,14517500,27130833.25,41809166.67,46106666.58,42270000,37418333.42,21098749.88,2198571.286,,,,,,,,,
AMP MF Trustee-Invesco Growth,200000,6724999.917,15716666.58,23825000.08,39585833.58,70259166.83,126614999.8,161843333.6,134864285.9,105663332.8,50637999.9,14081428.71,,,,,,,,,
AMP MF Trustee-Invesco Protected Gr,99999,2900000.083,5633333.333,7116666.583,10342499.83,16660000,20420000.08,17846666.67,12764999.63,11137499.83,7253000.2,4027142.571,,,,,,,,,
AMP MF Trustee-Macquarie Aus Equity,200000,3066666.75,7408333,14853330.67,27684997.25,36274163.25,42652497.08,47294996.83,50040829.42,59749163.25,37029997.64,38827996.9,41334997.58,41796664.42,41716361.27,27777325.18,19595240.58,19119163.08,15937579.58,12776056.92,12478297.25
AMP MF Trustee-Macquarie Capital Stable,600000,9224999.917,19774166.67,30351666.83,45915833.33,64932499.58,76874166.42,75431666.83,77557142.71,85253333.25,63059000,32585714.29,26321666.5,23999999.92,21471818.18,17210000,,,,,
AMP MF Trustee-Macquarie Fixed Interest,99999,1708333.417,3474999.583,5516665.417,9784998.25,14219998.25,10988330.92,5971663.583,4215830.5,11424164.92,6164997.7,2467998,2368331.583,1947497.917,4769998.818,1532453.727,2245979.75,2262415.083,2269877,1730365.333,1479795.333
AMP MobileSuper - Balanced Direct,27020832.67,25008332.75,11158332.58,8939999.417,8897499.417,8391665.917,7521665.917,6653332.167,144483332.4,4402498.917,3513332.556,46204544.91,20639166.17,2619166,47513636,249152499.4,,343981.5,,,
AMP MobileSuper - Balanced Growth,7305066667,5243958334,806899996.9,693216662,664897494.6,609275828,707250000.2,1285090000,2268031665,2919763334,1760581109,794149086.4,748179162.1,757039161.7,699194541.7,1771625911,584651073.5,556208803.5,476576120.7,398536587.6,391742323.3
AMP MobileSuper - Conservative,6704350000,4799358332,254583328.4,276970828.3,290503328.1,268949994.4,244934996.7,223134166.7,327804164.4,357580833.4,280482220.1,184611813.5,166852495.3,159497496,151469996.4,151746429.6,89039446.75,81401020.75,70368932.25,61202625.08,58052555.42
AMP MobileSuper - Diversified Share,6315800000,4176474999,312058329.3,317912495.7,309841664.6,259729162.3,267086666.7,472861666.7,382406664.2,471607500.2,276622219.4,129560904.4,122400828.2,125814995.2,125988178.1,229678134.3,62358239.17,62729068,55297193.08,47364239.83,48966487.5
AMP Moderate Growth,,,,,,,,,,,,,,,,,,,,,
AMP Pers Sup - Guaranteed,,,,,,,,,,,,,,,,,,,,,
AMP Pers Sup - Inv A/c Asset Value,,,,,,,,,,,,,,,,,,,,,
AMP Pers Sup Bd - Balanced Direct,27020832.67,25008332.75,11158332.58,8939999.417,8897499.417,8391665.917,7521665.917,6653332.167,144483332.4,4402498.917,3513332.556,46204544.91,20639166.17,2619166,47513636,249152499.4,,343981.5,,,
AMP Pers Sup Bd - Cash Share Based,1633333.25,1108333.25,716666.5833,545000.0833,393333.3333,353333.4167,295000.0833,240000,2000000,20000,20000,,,,,,,,,,
AMP Pers Super Bd-AMP All Growth,6315800000,4176474999,312058329.3,317912495.7,309841664.6,259729162.3,267086666.7,472861666.7,382406664.2,471607500.2,276622219.4,129560904.4,122400828.2,125814995.2,125988178.1,229678134.3,62358239.17,62729068,55297193.08,47364239.83,48966487.5
AMP Pers Super Bd-AMP Aus Share,2671966667,1808358332,109158328.4,141744994.8,191409996.4,219724167,276354166.8,514638333.3,721143330.6,1132025000,631641997.9,278838177,277287495.3,292934995.2,302934541.2,211126698.5,155093319,159051747.4,136604663.1,112326921.9,114806922.3
AMP Pers Super Bd-AMP Balanced Growth,7305066667,5243958334,806899996.9,693216662,664897494.6,609275828,707250000.2,1285090000,2268031665,2919763334,1760581109,794149086.4,748179162.1,757039161.7,699194541.7,1771625911,584651073.5,556208803.5,476576120.7,398536587.6,391742323.3
AMP Pers Super Bd-AMP Cap Gtd Fixed Int,323791663.5,280233329.3,259474994.9,276844994.7,277874161.7,228837494.5,180101661.7,123131660.1,313846660.3,152924994.7,139916661,144960904.3,98394162.25,85981661.92,73149996.27,63867594.36,57012762.5,46550668.58,40993977.92,37808206.42,33529960.67
AMP Pers Super Bd-AMP Conservative,6704350000,4799358332,254583328.4,276970828.3,290503328.1,268949994.4,244934996.7,223134166.7,327804164.4,357580833.4,280482220.1,184611813.5,166852495.3,159497496,151469996.4,151746429.6,89039446.75,81401020.75,70368932.25,61202625.08,58052555.42
AMP Pers Super Bd-AMP Direct Property,13841664.33,10574998.08,9649997.833,8870831.667,10148332.33,13212499.92,12062500.17,5828332.917,39009165.75,34810833.08,30183332.67,36124544.18,24467498.75,23489998.75,22849998.82,19282156.73,14454527,12476268.92,10839869.08,9027054.417,7848307
AMP Pers Super Bd-AMP Int Share,1202950000,684083332.2,17274995.42,25843328.5,38910829.75,72477499.92,167174999.8,395490833.1,330064996.9,445210833.5,225162220.2,53768176.82,45836662.17,44621662.17,38145451.18,23616079.45,14936172.5,12650463.17,10153658.75,8130056.083,8455705.333
AMP Portfolio Plan-Superannuation Fund,27020832.67,25008332.75,11158332.58,8939999.417,8897499.417,8391665.917,7521665.917,6653332.167,144483332.4,4402498.917,3513332.556,46204544.91,20639166.17,2619166,47513636,249152499.4,,343981.5,,,
AMP Responsible Investment Leaders Bal,,,,,,,,,,,,,,,,,,,,,38158507.5
AMP SD Bus - AMP Ws Global Eq - Growth,,,,,,,,,,1158180.909,2449090.182,4132499.25,5215832.75,7204544.636,7459999.333,6161885.273,4834129.091,5043917.75,4481993.25,4074751.583,4627808.917
AMP SD Bus - AMP Wsale Cash Mgmt Trust,,,,,,,99999,3729164.417,11749996.5,27377269.82,48836664.5,55735831.75,60598331.33,73165831.5,69170908,82837827.55,90048296,94560959.92,95479448.25,99824599.17,86220527.75
AMP SD Bus - AMP Wsale Global Eqty-Value,,,,,,,,,,501817.4545,721817.4545,1169999.333,1604999.25,2829999.455,4099999.778,3371737.091,2574967.727,2414851.917,2009695.083,1746361.75,2117248.583
AMP SD BUS - AMP's Aus Monthly Inc Fd,,,,,,,,,,,,,,,,4386844.5,4373670.091,2316560.417,1736621.167,1557088.417,845543.8182
AMP SD BUS - AMP's Australian Eq Val Fd,,,,,,,,,,,,,,,,1712848,1902611.818,2335947.083,2122126.75,1937176.75,2201058
AMP SD Bus - Australian Equities Sector,,,,,,,459999,4115830.833,14643330.67,24958179,30038331.33,42538331,49814164.5,62208331.75,65224544.55,59730471.45,49783582.58,57967273.75,49740341.25,41615462.33,44392881.08
AMP SD Bus - Balanced,,,,,,,4079999,65119998,205629163.8,306743633.6,386371664.5,590166664.3,765412498.6,957491664.8,994993634.9,1024567599,857418776.3,1102081973,1112028731,1115984587,1242901272
AMP SD Bus - CFS Wsale Imputation Fund,,,,,,,199999,4329997.25,14415830.25,26954542.55,28531664.58,32454164.75,35319164.58,43657498.25,42054543.82,36524289.27,26554146.42,33945337.42,30874587.08,25932571.33,27369014.75
AMP SD Bus - Growth,,,,,,,3960000,48064164.75,156769996.8,226654542.7,270384164.3,366598331.5,411304998.2,497966664.8,507202725.7,472661816.1,363130140,434275675.6,410878806.1,382833433.5,414569690.8
AMP SD Bus - High Growth,,,,,,,2709999,42229164.5,146439163.8,188572725.2,200410831.2,257631664.8,284038331.4,340503331.3,343539089.9,314526483.4,235704517.2,283799918.5,266236516.8,245471526.3,273691593.2
AMP SD Bus - Int'l Equities Sector,,,,,,,369999,5614163.833,18379997.33,21380906.45,22064164.75,28634998.17,28925831.08,34329997.92,30099089.36,26837940.18,22533819.42,22913290.25,19556141.83,17267624.67,19692687.75
AMP SD Bus - Secure,,,,,,,2730000,20419997.42,58190830.83,107650906.4,163116664.4,230930831.2,240409998.1,229469164.6,197905452.9,204413148.5,167128948.3,187204899.6,184851425.7,180177734.2,179431857.8
AMP SD Bus - Secure Growth,,,,,,,939999,12701664.17,40159163.75,71318178.55,100834164.6,137789165.1,150225831.6,169974164.8,151630907.7,139350609.7,104870229.9,117557773.2,106383197.3,95791692.58,95161384.83
AMP SD Bus-AMP Listed Property,,,,,,,30000,562497.5833,1866663.833,7220906.636,20038331.25,25896664.83,26791665,31878331.5,31637271.45,20788569.73,15424175.58,37684811.42,35213989.92,34294386.92,37310699.33
AMP SD Bus-AMP MySuper 1950s,,,,,,,,,,,,,,,,,,,,,
AMP SD Bus-AMP MySuper 1960s,,,,,,,,,,,,,,,,,,,,,
AMP SD Bus-AMP MySuper 1970s,,,,,,,,,,,,,,,,,,,,,
AMP SD Bus-AMP MySuper 1980s,,,,,,,,,,,,,,,,,,,,,
AMP SD Bus-AMP MySuper 1990s,,,,,,,,,,,,,,,,,,,,,
AMP SD Bus-AMP MySuper Capital Stable,,,,,,,,,,,,,,,,,,,,,
AMP SD Bus-Diversified Fixed Interest,,,,,,,0,384996.9,801664.0833,1476361.545,4410831,5324997.917,4599164.667,4067498.333,3336362,5389088.273,15568774.08,23495336.92,27896902.5,31832076.75,28554700.5
AMP SD PSP - AMP Diversified Fixed,,,,,,,0,384996.9,801664.0833,1476361.545,4410831,5324997.917,4599164.667,4067498.333,3336362,5389088.273,15568774.08,23495336.92,27896902.5,31832076.75,28554700.5
AMP SD PSP - AMP Listed Property,,,,,,,30000,562497.5833,1866663.833,7220906.636,20038331.25,25896664.83,26791665,31878331.5,31637271.45,20788569.73,15424175.58,37684811.42,35213989.92,34294386.92,37310699.33
AMP SD PSP - AMP Ws Global Eqty-Growth,,,,,,,,,,1158180.909,2449090.182,4132499.25,5215832.75,7204544.636,7459999.333,6161885.273,4834129.091,5043917.75,4481993.25,4074751.583,4627808.917
AMP SD PSP - AMP Ws Global Equity-Value,,,,,,,,,,501817.4545,721817.4545,1169999.333,1604999.25,2829999.455,4099999.778,3371737.091,2574967.727,2414851.917,2009695.083,1746361.75,2117248.583
AMP SD PSP - AMP's Aust Equity Value Fd,,,,,,,,,,,49999,274999.1667,639999.3636,1280832.667,1786999.3,1409452.091,1146355,1270638,1088350.417,982405.5,1153082.167
AMP SD PSP - AMP's Aust Mthly Income Fd,,,,,,,,,,,609999,2456665.917,3307272,5677499.5,6296999.3,5067360.182,5586549.455,4168086.417,2756045.75,2019155.75,1639086
AMP SD PSP - Australian Equities Sect,,,,,,,459999,4115830.833,14643330.67,24958179,30038331.33,42538331,49814164.5,62208331.75,65224544.55,59730471.45,49783582.58,57967273.75,49740341.25,41615462.33,44392881.08
AMP SD PSP - Balanced,,,,,,,4079999,65119998,205629163.8,306743633.6,386371664.5,590166664.3,765412498.6,957491664.8,994993634.9,1024567599,857418776.3,1102081973,1112028731,1115984587,1242901272
AMP SD PSP - Cash Share Sector,,,,,,,99999,3729164.417,11749996.5,27377269.82,48836664.5,55735831.75,60598331.33,73165831.5,69170908,82837827.55,90048296,94560959.92,95479448.25,99824599.17,86220527.75
AMP SD PSP - CFS Wsale Imputation Fund,,,,,,,199999,4329997.25,14415830.25,26954542.55,28531664.58,32454164.75,35319164.58,43657498.25,42054543.82,36524289.27,26554146.42,33945337.42,30874587.08,25932571.33,27369014.75
AMP SD PSP - Growth,,,,,,,3960000,48064164.75,156769996.8,226654542.7,270384164.3,366598331.5,411304998.2,497966664.8,507202725.7,472661816.1,363130140,434275675.6,410878806.1,382833433.5,414569690.8
AMP SD PSP - High Growth,,,,,,,2709999,42229164.5,146439163.8,188572725.2,200410831.2,257631664.8,284038331.4,340503331.3,343539089.9,314526483.4,235704517.2,283799918.5,266236516.8,245471526.3,273691593.2
AMP SD PSP - Int'l Equities Sector,,,,,,,369999,5614163.833,18379997.33,21380906.45,22064164.75,28634998.17,28925831.08,34329997.92,30099089.36,26837940.18,22533819.42,22913290.25,19556141.83,17267624.67,19692687.75
AMP SD PSP - Secure,,,,,,,2730000,20419997.42,58190830.83,107650906.4,163116664.4,230930831.2,240409998.1,229469164.6,197905452.9,204413148.5,167128948.3,187204899.6,184851425.7,180177734.2,179431857.8
AMP SD PSP - Secure Growth,,,,,,,939999,12701664.17,40159163.75,71318178.55,100834164.6,137789165.1,150225831.6,169974164.8,151630907.7,139350609.7,104870229.9,117557773.2,106383197.3,95791692.58,95161384.83
AMP SD PSP - Shielded,,,,,,,,11001998.4,25507498.17,27394543.55,26179998.25,26174998.75,26406362.27,26864998.92,24317998.8,18361709.64,15569162.55,15104795.75,13456552.58,11684625.33,11454074.58
AMP SigSup-Aberdeen Emerging Opps,,,,,,,,,,,,,,,,,,5188956.75,17990723.08,32502337,58888993.58
AMP SigSup-ABN AMRO Global Equity,,,,,,,,,,,,,490000.1667,707499.8333,1147499.75,,,,,,
AMP SigSup-AFLPA MySuper 1950s,,,,,,,,,,,,,,,,,,,,,
AMP SigSup-AFLPA MySuper 1960s,,,,,,,,,,,,,,,,,,,,,
AMP SigSup-AFLPA MySuper 1970s,,,,,,,,,,,,,,,,,,,,,
AMP SigSup-AFLPA MySuper 1980s,,,,,,,,,,,,,,,,,,,,,
AMP SigSup-AFLPA MySuper 1990s,,,,,,,,,,,,,,,,,,,,,
AMP SigSup-AFLPA MySuper Capital Stable,,,,,,,,,,,,,,,,,,,,,
AMP SigSup-AHL Alpha,,,,,,,,,,,,,,,,,,,232109.5,12399931.5,39822108.5
AMP SigSup-Alliance International Share,,,,,,,,,,,,,7337997.5,27589164.75,87986360.91,67832654.45,42104000.4,6427370,,,
AMP SigSup-Alternative Index,,,,,,,,,,,,,,,,,,,,,7988721.143
AMP SigSup-AMP All Growth,,,,184217500.5,211977500.3,234123333.1,267086666.7,470228333.4,433233333,476423636.5,363778888.4,353158180.3,414598331.3,566634998.1,1030769998,1210294645,1089312342,1210652904,1172972212,1134977147,1279757814
AMP SigSup-AMP Alternative Enh Index,,,,,,,,,,,,,,,,,,,,,5619547.714
AMP SigSup-AMP Australian Bond,,,,,,,,3217000.3,93736363.09,113598181.7,137922999.7,123699998.7,120662497.7,122765830.8,120296361.3,158523572.5,290544579.8,363640783.6,440277157.3,547125066.6,546255152.7
AMP SigSup-AMP Australian Share,,,,128675000.5,175414166.7,219724167,276354166.8,513279166.6,894454999.8,1137268182,945614999.2,951090907.5,1128363330,1317017498,1519657270,1315050349,1136371922,1238339147,1137063534,1007845355,1105429252
AMP SigSup-AMP Balanced Direct,,,,669297500,774252499.8,920450000,1046395834,1646519999,1708802857,1618707500,1394272500,1205497500,1574845000,1719297500,1312046667,,,,,,
AMP SigSup-AMP Balanced Growth,,,,310012499.8,390826666.8,520618333.2,707250000.2,1281440833,2549605000,2943230909,2216421000,2071095453,2272709997,2737488331,3671995831,6696445815,6030432903,6533387677,6453912162,6265468178,6925895464
AMP SigSup-AMP Capital Asian Equity Gr,,,,,,,,,,,,,,,,,,357041,1182216,2125447.083,2965907.917
AMP SigSup-AMP Capital Aus Eq Concentr,,,,,,,,,,,,,,,,,,,,856959.625,5013668.333
