"Ind","Gender","age_range","Occ_code","Partner_status","Region","Lodgment_method","PHI_Ind","Sw_amt","Alow_ben_amt","ETP_txbl_amt","Grs_int_amt","Aust_govt_pnsn_allw_amt","Unfranked_Div_amt","Frk_Div_amt","Dividends_franking_cr_amt","Net_rent_amt","Gross_rent_amt","Other_rent_ded_amt","Rent_int_ded_amt","Rent_cap_wks_amt","Net_farm_management_amt","Net_PP_BI_amt","Net_NPP_BI_amt","Total_PP_BI_amt","Total_NPP_BI_amt","Total_PP_BE_amt","Total_NPP_BE_amt","Net_CG_amt","Tot_CY_CG_amt","Net_PT_PP_dsn","Net_PT_NPP_dsn","Taxed_othr_pnsn_amt","Untaxed_othr_pnsn_amt","Other_foreign_inc_amt","Other_inc_amt","Tot_inc_amt","WRE_car_amt","WRE_trvl_amt","WRE_uniform_amt","WRE_self_amt","WRE_other_amt","Div_Ded_amt","Intrst_Ded_amt","Gift_amt","Non_emp_spr_amt","Cost_tax_affairs_amt","Other_Ded_amt","Tot_ded_amt","PP_loss_claimed","NPP_loss_claimed","Rep_frng_ben_amt","Med_Exp_TO_amt","Asbl_forgn_source_incm_amt","Spouse_adjusted_taxable_inc","Net_fincl_invstmt_lss_amt","Rptbl_Empr_spr_cont_amt","Cr_PAYG_ITI_amt","TFN_amts_wheld_gr_intst_amt","TFN_amts_wheld_divs_amt","Hrs_to_prepare_BPI_cnt","Taxable_Income","Help_debt"
251488,"0",10,2,"0",28,"A","1",71390,0,0,2,0,0,235,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70293,3979,0,264,0,0,0,0,0,0,113,0,4420,0,0,0,0,0,0,0,0,0,0,0,0,66406,0
90460,"0",4,2,"1",23,"S","1",98409,0,0,440,0,0,93,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,99977,0,11,0,0,132,0,0,0,0,0,0,109,0,0,0,3183,0,47802,0,30994,0,0,0,0,99125,0
62099,"1",7,3,"1",1,"A","1",58974,0,0,64,0,0,178265,76016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,323025,93,0,0,0,0,0,0,0,0,92,0,273,0,0,0,0,0,27898,0,0,33660,0,0,0,330038,0
178075,"0",0,0,"0",14,"S","0",0,0,0,0,0,1449,35939,15146,0,0,0,0,0,0,0,0,0,8614,0,8069,0,0,0,0,0,0,0,0,25378,0,0,0,0,0,1998,0,2253,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0,19168,0
142137,"1",9,9,"1",9,"A","0",30549,440,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30478,118,0,142,0,432,0,0,0,0,152,0,850,0,0,0,0,3,58757,0,0,0,48,0,0,29585,0
50745,"0",6,3,"1",1,"A","0",61119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,62240,0,64,0,0,954,0,0,46,0,109,0,1046,0,0,0,0,0,101963,0,0,0,0,0,0,60896,0
81071,"0",0,0,"1",4,"A","1",0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46414,0,0,0,0,0,0,334,0
241946,"0",10,3,"0",1,"A","0",63727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,915,64775,0,0,303,132,22,0,280,0,0,103,0,413,0,0,0,0,0,0,0,0,0,0,0,0,64379,0
13696,"0",4,1,"1",1,"S","0",45583,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43133,0,0,3646,0,0,0,47342,0
35817,"1",2,0,"0",23,"A","0",0,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22491,0,0,0,0,22411,0,0,0,0,0,0,0,0,0,436,0,290,0,0,0,0,0,63382,0,0,0,0,0,0,22098,0
133540,"0",9,8,"1",3,"A","0",160519,0,0,0,0,0,0,0,-10584,30557,6665,41969,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161096,20694,0,320,0,0,0,0,0,0,137,0,23307,0,0,0,0,0,43996,767,0,0,0,0,0,146735,0
215055,"0",4,0,"0",0,"A","1",0,0,0,94,0,0,0,0,-51347,36857,26964,74453,4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33974,0,0,0,0,0,0,0,0,0,1527,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,32589,0
243650,"0",9,7,"0",23,"S","1",42261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,7635,0,-2462,0,0,0,0,61933,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,61447,0
212647,"1",4,0,"1",20,"A","1",0,232,0,0,0,0,192,83,0,0,0,0,0,0,0,8760,0,15708,0,7109,0,0,0,0,0,0,0,0,14876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142325,0,0,0,0,0,0,14690,0
31804,"1",6,2,"0",2,"A","0",30658,0,0,33,0,0,0,0,3034,9158,2621,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30994,0,0,172,0,283,0,0,54,0,134,0,707,0,0,0,0,0,0,0,0,0,0,0,0,30572,0
55515,"1",3,2,"1",1,"A","1",12052,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25590,0,0,0,0,32265,325,0,0,0,0,0,0,429,0,678,0,855,0,0,0,0,0,24207,0,0,0,0,0,0,30700,0
34808,"0",6,1,"1",1,"S","0",36787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,29,39031,547,0,245,0,506,0,0,0,0,0,0,1300,0,0,0,0,0,624,0,0,0,0,0,0,37579,0
66079,"0",8,3,"0",2,"S","0",39558,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39587,0,0,220,0,0,0,0,78,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,39348,0
237155,"0",10,8,"0",10,"A","0",15492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857,0
73158,"1",2,8,"1",1,"A","1",6087,0,0,2,0,0,153,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32710,0,0,0,0,38043,0,0,0,0,0,0,0,0,11177,32,0,9198,0,0,0,0,0,2957,0,0,0,0,0,0,30791,0
180747,"1",1,0,"0",13,"A","1",0,344,0,4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17024,0
80355,"0",7,0,"1",5,"A","1",0,0,0,24,0,0,102,45,0,0,0,0,0,0,0,46134,0,38071,0,829,0,0,0,0,0,0,0,0,50525,0,0,0,0,0,0,0,0,0,150,0,139,0,0,0,0,0,0,0,0,10209,0,0,0,50643,0
41868,"1",6,0,"1",28,"A","0",0,444,0,7280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17971,0,0,0,0,0,0,2444,0
177235,"1",2,0,"1",11,"A","1",0,0,0,0,0,0,178,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477,1321,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,219,0,0,0,0,0,2,0,0,0,0
12998,"0",4,3,"0",3,"A","0",37944,0,0,0,3674,476,511,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38551,0,0,312,0,270,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,37678,0
210762,"0",5,9,"0",18,"A","1",47528,0,0,0,0,0,504,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,74044,0,0,357,0,160,0,0,14,0,225,0,653,0,0,0,0,0,0,0,0,0,0,0,0,75461,0
127243,"1",9,0,"0",9,"A","1",31710,0,0,0,0,0,0,0,-3171,4282,4202,0,170,0,0,0,0,0,0,0,0,0,0,15784,0,0,0,0,43672,0,0,0,0,273,0,0,0,0,0,0,271,0,0,0,0,1,0,0,0,0,0,0,0,43661,0
39618,"1",6,6,"1",12,"A","0",23523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23792,1734,0,347,0,77,0,0,18,0,90,936,2364,0,0,0,0,0,55029,0,0,0,0,0,0,22680,0
71167,"0",7,3,"1",25,"S","1",154158,29986,0,0,0,0,697,296,0,0,0,0,0,0,0,0,0,5891,0,4723,0,0,0,0,0,0,0,1246,219084,8174,1245,391,0,2532,0,0,0,0,438,0,14678,0,0,0,0,0,91898,0,0,0,0,0,0,212978,0
213010,"1",3,5,"0",5,"A","1",52991,0,0,49765,0,41,790,348,3106,35017,18024,14191,0,0,0,0,0,0,0,0,0,0,0,210973,0,0,10023,0,215852,64,0,161,0,107,0,0,46,22650,522,795,25201,0,0,15995,199,8486,0,0,35624,0,0,0,0,163072,0
85374,"1",5,2,"0",5,"A","1",51037,0,0,0,0,0,0,0,-6029,11178,5793,12836,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52159,0,0,0,0,693,0,0,107,0,260,0,1316,0,0,15861,0,0,0,0,0,0,0,0,0,50781,0
204679,"1",3,0,"0",28,"S","0",6020,0,0,0,10213,321,131,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17033,0
238615,"1",8,5,"1",2,"A","0",27082,0,0,0,0,0,519,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26231,0,0,203,0,0,0,0,0,0,68,0,290,0,0,0,0,0,42615,0,0,0,0,0,0,25666,0
61997,"1",5,5,"1",1,"A","1",47013,0,0,23,0,0,3102,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45841,0,0,522,0,280,0,0,0,0,107,0,882,0,0,0,0,0,151495,0,0,0,0,0,0,44658,0
178427,"1",4,0,"1",12,"A","1",0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15756,10825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187536,"1",3,5,"1",10,"A","1",23804,0,0,8844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31958,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107749,0,0,0,0,0,0,32188,0
68910,"0",7,0,"0",15,"A","0",0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,1022,0,846,0,0,0,0,0,0,0,0,0,0,0,0,1489,0
251670,"0",5,3,"1",14,"A","0",53541,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52520,0,0,225,0,0,0,0,108,0,112,0,575,0,0,0,0,0,0,0,0,0,0,0,0,51477,0
49949,"1",7,8,"0",3,"A","0",63774,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4420,2057,0,0,0,0,0,0,65431,183,793,407,0,1661,0,0,0,0,144,0,3977,0,0,0,0,0,0,0,0,0,0,0,0,61498,0
136501,"0",8,1,"1",25,"A","1",93217,0,0,0,0,0,239,115,0,0,0,0,0,0,0,0,0,0,0,0,0,5294,0,0,0,0,0,0,94860,0,17,0,0,0,0,0,0,0,159,0,160,0,0,0,257,0,62960,0,0,0,0,0,0,95069,0
212750,"1",1,0,"0",3,"S","0",0,0,0,6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,0,16900,0,0,0,0,0,0,0,0,4044,0,0,4833,0,0,0,0,2252,0,0,0,0,0,0,0,13256,0
12528,"0",5,8,"1",23,"A","0",50260,0,0,116,0,0,0,0,-2505,7952,3842,6410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13895,51080,1076,0,0,0,1862,0,0,281,0,0,935,3387,0,0,0,0,0,10658,0,0,0,0,0,0,48149,0
111158,"0",8,0,"0",9,"A","1",0,0,0,0,0,0,0,0,-2745,7235,864,7409,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8486,0,0,0,0,0,0,0,0,0,428,0,310,0,0,0,0,0,0,0,0,0,0,0,0,5,0
193649,"1",5,5,"0",23,"S","0",20901,0,0,312,0,0,163,69,9001,12917,3739,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33430,878,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,2837,0,0,0,32434,0
164611,"0",9,2,"0",26,"S","1",46736,0,0,2,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45936,4018,0,158,0,577,0,0,0,0,0,0,4736,0,0,15468,0,0,0,0,0,0,0,0,0,41590,0
181868,"0",5,3,"0",14,"A","0",96157,0,0,0,0,0,0,0,16099,36979,8383,30575,163,0,0,0,0,0,0,0,0,1548,0,0,0,0,0,0,116179,409,0,0,4151,0,0,0,0,0,0,0,4862,0,0,0,0,0,0,0,0,0,0,0,0,108441,0
223297,"1",10,1,"0",23,"A","1",35726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35238,0,0,236,0,280,0,0,0,0,108,0,629,0,0,0,0,0,0,0,0,0,0,0,0,36319,7791
203050,"0",2,0,"1",28,"A","1",0,2911,0,982,0,0,51,23,0,0,0,0,0,0,0,58299,0,238237,0,187211,0,0,0,0,0,21406,0,0,69639,0,0,0,0,0,0,0,0,45900,131,4706,45200,0,72316,0,0,0,37183,0,0,19974,0,0,0,18984,0
117496,"1",8,0,"1",13,"S","0",0,0,0,1410,13099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16608,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,39060,0,0,0,0,0,0,16497,0
163501,"1",10,3,"0",10,"S","0",14526,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50589,0,0,0,0,19,41958,3489,0,0,0,2579,0,0,19,0,21,0,6170,0,0,0,0,0,0,0,0,0,0,0,0,36445,0
61859,"0",7,4,"1",9,"S","1",52593,0,0,690,0,0,3147,1253,0,0,0,0,0,0,0,0,0,0,0,0,2061,1428,0,0,0,0,0,0,54365,183,0,0,0,1150,0,0,0,0,0,0,1739,0,0,0,0,0,0,0,0,0,0,0,0,52091,0
90966,"0",4,8,"0",1,"A","1",1428,67,0,818,0,0,0,0,0,0,0,0,0,0,0,-1593,0,11316,0,7197,0,0,0,6459,0,16855,0,1024,42354,0,0,0,0,0,0,0,163,0,198,0,407,0,0,0,0,0,0,0,0,3240,191,0,0,42052,0
122474,"0",10,9,"0",25,"S","0",8613,0,0,25,9343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17910,0,0,0,0,86,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,17105,0
10295,"1",0,1,"1",14,"A","1",56453,0,0,12662,0,0,0,0,0,0,0,0,0,0,0,0,10525,0,0,0,0,0,0,40,0,0,0,0,70138,398,0,0,0,532,0,0,0,0,0,0,1209,0,0,0,0,0,2934,0,932,0,0,0,0,68623,0
29393,"0",5,3,"0",1,"A","1",39647,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39620,0,0,17,0,1452,0,0,51,0,37,0,1818,0,0,0,0,0,0,0,0,3002,0,0,0,38086,25779
129155,"0",8,6,"1",5,"A","0",38769,30,0,0,0,0,0,0,1532,9974,2686,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38494,0,0,548,0,945,0,0,152,0,75,0,1818,0,0,0,0,0,21024,0,0,0,0,0,0,36294,10776
57541,"0",5,0,"0",14,"A","0",0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,22891,0,20015,0,2800,0,0,0,0,0,0,0,0,26776,0,0,0,0,0,0,0,0,0,129,0,91,0,0,0,0,0,0,0,0,0,0,0,0,26627,0
145026,"0",9,2,"0",1,"A","1",91250,0,0,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94367,2997,0,0,0,1316,0,0,0,0,102,0,4456,0,0,0,0,0,0,0,0,0,0,0,0,89583,0
91649,"1",2,2,"0",27,"S","1",19161,0,0,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,5496,0,0,0,0,19954,0
55412,"1",4,2,"0",5,"A","1",56758,0,0,786,0,0,153,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4770,0,0,58,0,55935,0,0,423,0,0,0,0,33,0,153,246,548,0,0,0,0,58,0,0,0,0,0,0,0,55562,0
212527,"0",6,2,"0",1,"A","1",37765,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38751,1761,0,165,0,0,0,0,21,0,225,0,1854,0,0,0,0,0,0,67,0,0,0,0,0,35919,0
16139,"1",4,4,"1",2,"A","1",80770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17010,98234,0,0,0,0,1228,0,0,83,0,123,0,1630,0,0,0,0,0,32407,0,0,0,0,0,0,96694,0
161707,"1",10,1,"0",3,"S","1",26297,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31256,0,0,90,0,284,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,30941,0
203139,"1",0,0,"1",28,"A","1",0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19652,0,0,211,0,20388,0,0,0,0,0,0,0,0,0,74,0,158,0,0,0,0,207,83372,0,0,0,0,0,0,19863,0
219260,"0",6,8,"0",19,"A","0",35423,0,4089,30,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38395,0,0,52,0,454,0,0,0,0,224,0,744,0,0,0,0,0,0,37,0,0,14,0,0,37390,0
250948,"1",11,6,"0",1,"A","0",43342,0,0,0,0,0,1091,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43514,3445,0,133,0,501,0,0,0,0,104,0,4293,0,0,0,0,0,0,0,0,0,0,0,0,38624,0
50315,"0",7,6,"0",1,"A","0",63964,0,0,0,0,0,0,0,-11198,21664,15807,12292,0,0,0,0,0,0,0,0,0,0,11428,0,0,0,0,0,53979,0,849,320,0,2349,0,5226,687,0,219,0,10480,0,0,0,569,0,0,2979,0,0,0,0,0,42564,0
160109,"0",10,8,"0",32,"A","0",37786,0,0,39,0,0,0,0,0,0,0,0,0,0,-29493,0,0,0,0,0,0,0,0,0,0,0,0,0,38378,327,0,322,349,1016,0,0,0,0,0,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,36421,0
32783,"0",6,0,"1",13,"A","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-333,0,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,38489,0,0,0,0,0,0,1261,0
236538,"0",10,6,"0",1,"S","0",29239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,29575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29557,0
207411,"1",3,4,"1",28,"A","1",50243,46,0,6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,57302,0,314,70472,246,0,0,0,209,0,0,1148,0,0,0,1287,0,0,0,0,0,0,0,0,0,0,0,0,68577,0
86989,"0",5,2,"1",1,"A","1",145189,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25633,160135,0,0,161,0,2578,0,0,90,0,210,0,3016,0,0,0,0,0,1714,0,1266,0,0,0,0,158476,0
3753,"1",2,0,"0",14,"A","1",0,0,0,2318,0,0,0,0,4141,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0
54069,"0",7,1,"1",23,"A","1",47520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45583,3971,0,0,0,138,0,0,1080,0,107,0,4899,0,0,0,0,0,0,0,0,0,0,0,0,40420,0
1104,"0",0,2,"1",1,"A","0",64036,0,0,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69089,0,448,0,0,1085,0,0,0,0,547,199,2160,0,0,0,0,0,24279,0,0,0,0,0,0,67208,0
213324,"1",3,0,"0",14,"A","1",15424,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,0,0,0,0,-937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
72008,"1",3,8,"1",23,"A","1",22507,0,0,118,0,0,11618,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27283,0,0,141,0,221,0,0,356,0,0,0,981,0,0,0,0,0,49472,0,0,0,0,0,0,26606,0
171018,"0",10,3,"0",14,"A","1",0,0,0,0,0,0,1237,532,0,0,0,0,0,0,0,35625,0,76550,0,44668,115231,334205,0,16283,0,0,0,0,135731,0,0,0,0,0,0,0,317,0,0,0,433,0,0,0,0,0,0,0,0,6676,0,0,0,134362,0
97742,"1",3,8,"1",23,"A","1",61101,0,0,673,0,0,59784,18173,0,0,0,0,0,0,0,1142,0,0,0,0,0,0,0,0,0,0,0,0,143783,0,0,138,0,1256,0,0,318,0,141,0,2307,0,0,0,0,0,15121,0,1535,0,0,0,0,142275,0
147708,"1",9,1,"1",23,"S","1",99281,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1434,0,0,0,0,36,96570,0,0,0,0,245,0,0,65,0,28,0,369,0,0,0,0,0,18992,0,0,0,0,0,0,96269,0
217840,"0",10,9,"0",9,"S","1",64599,0,916,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65980,7105,0,265,0,326,0,0,0,0,129,1050,7453,0,0,0,0,0,0,0,0,0,0,0,0,58463,0
186439,"0",3,0,"1",14,"A","1",0,0,0,514,0,0,313,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60175,0,0,0,0,55183,0,0,0,0,0,0,0,0,0,101,0,113,0,0,0,0,0,46629,0,0,7110,0,0,0,53182,0
97762,"0",2,9,"1",23,"A","0",113323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111880,0,0,158,0,154,0,0,0,0,223,0,530,0,0,0,0,0,12825,0,0,0,0,0,0,111012,0
250791,"1",11,5,"0",10,"A","0",22452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23009,0,0,320,0,0,0,158,0,0,0,0,311,0,0,0,0,0,0,0,0,1681,0,406,0,22414,0
12631,"0",4,0,"1",9,"A","1",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,3641,0,0,0,0,0,0,0,0,0,104,31,83,0,0,0,0,0,12463,0,0,0,0,0,0,73,3553
84495,"0",0,0,"1",3,"A","1",0,0,0,1074,12737,594,750,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6216,0,0,0,0,0,0,15457,0
242410,"1",11,4,"0",3,"A","1",1394,0,0,0,6289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7638,0
120010,"0",9,8,"0",10,"S","1",56419,9461,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56069,0,0,0,0,588,0,0,520,0,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,55233,0
179907,"0",5,2,"1",10,"A","1",5592,0,0,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5124,2259,0,0,212,0,0,0,0,0,0,3,0,236,0,0,0,0,0,64357,0,0,0,0,0,0,921,0
12838,"1",1,0,"0",4,"A","0",0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0
81232,"0",5,7,"0",1,"A","0",22179,1810,0,0,15434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31031,0,0,317,0,1394,0,0,0,0,142,0,1892,0,0,0,0,0,0,0,0,0,0,0,0,28720,0
52556,"1",6,2,"1",13,"A","0",18418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,18164,0,0,239,0,359,0,0,0,0,0,0,754,0,0,0,0,0,71695,0,0,0,0,0,0,17498,0
799,"1",1,5,"0",1,"S","0",24632,861,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24302,1721,0,0,0,0,0,0,0,0,0,0,1897,0,0,0,0,0,0,0,0,0,0,0,0,22994,0
191761,"1",4,4,"1",12,"A","1",57463,0,0,12,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58079,239,0,275,0,1053,0,0,5,0,0,0,1530,0,0,0,0,0,8796,0,4157,0,0,0,0,56679,0
96247,"1",2,2,"0",27,"A","1",63686,0,0,3247,0,0,872,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68224,0,0,17,0,163,0,0,0,0,133,0,296,0,0,0,0,0,0,0,0,0,0,0,0,68178,0
132775,"0",9,6,"0",1,"S","1",96496,110,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98313,0,0,164,0,158,0,0,117,0,0,0,1089,0,0,0,0,0,0,0,0,0,63,0,0,97505,0
53912,"0",5,3,"0",1,"A","0",76277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76076,0,0,87,0,990,0,0,107,0,0,0,1029,0,0,4587,0,0,0,0,0,0,0,0,0,71674,0
