date,invoiceNr,posid,customerName,customerAdr,customerEmail,productid,qty,subtotal,discount,tax,total,checkouttype,checkoutstatus
Mon Nov 17 10:17:31 AEDT 2014,201411170109057.00,1.00,,,,55.00,1.00,3.00,0.00,0.27,3.00,CASH,FINISHED
Mon Nov 17 10:17:31 AEDT 2014,201411170109057.00,1.00,,,,55.00,1.00,3.00,0.00,0.27,3.00,CASH,FINISHED
Mon Nov 17 10:17:24 AEDT 2014,201411170109056.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 10:17:24 AEDT 2014,201411170109056.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 10:17:24 AEDT 2014,201411170109056.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 10:10:21 AEDT 2014,201411170109055.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 10:09:40 AEDT 2014,201411170109054.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 10:08:19 AEDT 2014,201411170109053.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 10:07:56 AEDT 2014,201411170109052.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 10:07:31 AEDT 2014,201411170109051.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 10:05:45 AEDT 2014,201411170109050.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 10:05:45 AEDT 2014,201411170109050.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 10:03:23 AEDT 2014,201411170109049.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 10:03:23 AEDT 2014,201411170109049.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 10:01:56 AEDT 2014,201411170109048.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 10:01:56 AEDT 2014,201411170109048.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 09:58:59 AEDT 2014,201411170109047.00,1.00,,,,7.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Nov 17 09:58:54 AEDT 2014,201411170109046.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 09:56:11 AEDT 2014,201411170109045.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:56:11 AEDT 2014,201411170109045.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:51:30 AEDT 2014,201411170109044.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:51:30 AEDT 2014,201411170109044.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 09:49:16 AEDT 2014,201411170109043.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 09:45:20 AEDT 2014,201411170109042.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:40:24 AEDT 2014,201411170109041.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:37:43 AEDT 2014,201411170109040.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 09:32:42 AEDT 2014,201411170109039.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:27:39 AEDT 2014,201411170109038.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 09:27:39 AEDT 2014,201411170109038.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:19:25 AEDT 2014,201411170109037.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Nov 17 09:19:25 AEDT 2014,201411170109037.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 09:19:25 AEDT 2014,201411170109037.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 09:18:01 AEDT 2014,201411170109036.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 09:18:01 AEDT 2014,201411170109036.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:14:35 AEDT 2014,201411170109035.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:14:35 AEDT 2014,201411170109035.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:10:56 AEDT 2014,201411170109034.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:10:54 AEDT 2014,201411170109033.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 09:00:19 AEDT 2014,201411170109032.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Nov 17 09:00:19 AEDT 2014,201411170109032.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:59:01 AEDT 2014,201411170109031.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:59:01 AEDT 2014,201411170109031.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:57:56 AEDT 2014,201411170109030.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:57:13 AEDT 2014,201411170109029.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 08:56:09 AEDT 2014,201411170109028.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Nov 17 08:56:09 AEDT 2014,201411170109028.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 08:55:05 AEDT 2014,201411170109027.00,1.00,,,,8.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 08:55:05 AEDT 2014,201411170109027.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Mon Nov 17 08:55:05 AEDT 2014,201411170109027.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:49:46 AEDT 2014,201411170109026.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 08:49:00 AEDT 2014,201411170109025.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:48:18 AEDT 2014,201411170109024.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:45:32 AEDT 2014,201411170109023.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:41:10 AEDT 2014,201411170109022.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Nov 17 08:36:07 AEDT 2014,201411170109021.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:30:31 AEDT 2014,201411170109020.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 08:30:31 AEDT 2014,201411170109020.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 08:29:50 AEDT 2014,201411170109019.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 08:28:00 AEDT 2014,201411170109018.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:27:05 AEDT 2014,201411170109017.00,1.00,,,,7.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Nov 17 08:25:40 AEDT 2014,201411170109016.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 08:25:40 AEDT 2014,201411170109016.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:22:03 AEDT 2014,201411170109015.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:20:57 AEDT 2014,201411170109014.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:19:49 AEDT 2014,201411170109013.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:14:19 AEDT 2014,201411170109012.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:12:41 AEDT 2014,201411170109011.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 08:09:29 AEDT 2014,201411170109010.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:08:37 AEDT 2014,201411170109009.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:06:35 AEDT 2014,201411170109008.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:06:35 AEDT 2014,201411170109008.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 08:05:50 AEDT 2014,201411170109007.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 08:04:29 AEDT 2014,201411170109006.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 08:04:29 AEDT 2014,201411170109006.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 07:54:27 AEDT 2014,201411170109005.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 07:54:27 AEDT 2014,201411170109005.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Mon Nov 17 07:35:30 AEDT 2014,201411170109004.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Mon Nov 17 07:35:30 AEDT 2014,201411170109004.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 07:26:18 AEDT 2014,201411170109003.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 07:26:18 AEDT 2014,201411170109003.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 07:17:51 AEDT 2014,201411170109002.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 06:56:09 AEDT 2014,201411170109001.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 06:56:09 AEDT 2014,201411170109001.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Mon Nov 17 06:53:48 AEDT 2014,201411170109000.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Mon Nov 17 06:53:48 AEDT 2014,201411170109000.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 15:22:54 AEDT 2014,201411140108999.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 15:22:54 AEDT 2014,201411140108999.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 15:22:54 AEDT 2014,201411140108999.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 15:09:59 AEDT 2014,201411140108998.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 14:46:20 AEDT 2014,201411140108997.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 14:18:12 AEDT 2014,201411140108996.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 14:18:12 AEDT 2014,201411140108996.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 14:16:30 AEDT 2014,201411140108995.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Fri Nov 14 14:10:09 AEDT 2014,201411140108994.00,1.00,,,,6.00,1.00,8.50,0.00,0.77,8.50,CASH,FINISHED
Fri Nov 14 14:10:09 AEDT 2014,201411140108994.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 14:10:09 AEDT 2014,201411140108994.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 14:10:01 AEDT 2014,201411140108993.00,1.00,,,,6.00,1.00,8.50,0.00,0.77,8.50,CASH,FINISHED
Fri Nov 14 14:10:01 AEDT 2014,201411140108993.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 13:31:31 AEDT 2014,201411140108992.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 13:29:44 AEDT 2014,201411140108991.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Fri Nov 14 13:29:44 AEDT 2014,201411140108991.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 13:24:25 AEDT 2014,201411140108990.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Fri Nov 14 13:24:25 AEDT 2014,201411140108990.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 13:24:25 AEDT 2014,201411140108990.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 13:24:25 AEDT 2014,201411140108990.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 13:15:18 AEDT 2014,201411140108989.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 12:55:29 AEDT 2014,201411140108988.00,1.00,,,,6.00,1.00,8.50,0.00,0.77,8.50,CASH,FINISHED
Fri Nov 14 12:55:29 AEDT 2014,201411140108988.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 12:55:29 AEDT 2014,201411140108988.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 12:53:04 AEDT 2014,201411140108987.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 12:50:45 AEDT 2014,201411140108986.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Fri Nov 14 12:50:45 AEDT 2014,201411140108986.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 12:38:58 AEDT 2014,201411140108985.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 12:38:58 AEDT 2014,201411140108985.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 11:50:49 AEDT 2014,201411140108984.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 11:50:49 AEDT 2014,201411140108984.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 11:49:17 AEDT 2014,201411140108983.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 11:43:02 AEDT 2014,201411140108982.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 11:43:02 AEDT 2014,201411140108982.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 11:34:37 AEDT 2014,201411140108981.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 11:34:37 AEDT 2014,201411140108981.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 11:17:47 AEDT 2014,201411140108980.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 11:17:47 AEDT 2014,201411140108980.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 11:10:23 AEDT 2014,201411140108979.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 11:10:23 AEDT 2014,201411140108979.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:56:46 AEDT 2014,201411140108978.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 10:56:46 AEDT 2014,201411140108978.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 10:56:46 AEDT 2014,201411140108978.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 10:55:44 AEDT 2014,201411140108977.00,1.00,,,,6.00,1.00,8.50,0.00,0.77,8.50,CASH,FINISHED
Fri Nov 14 10:55:44 AEDT 2014,201411140108977.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Fri Nov 14 10:55:44 AEDT 2014,201411140108977.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Fri Nov 14 10:55:05 AEDT 2014,201411140108976.00,1.00,,,,6.00,1.00,8.50,0.00,0.77,8.50,CASH,FINISHED
Fri Nov 14 10:55:05 AEDT 2014,201411140108976.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 10:55:01 AEDT 2014,201411140108975.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:49:42 AEDT 2014,201411140108974.00,1.00,,,,6.00,1.00,8.50,0.00,0.77,8.50,CASH,FINISHED
Fri Nov 14 10:49:42 AEDT 2014,201411140108974.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:43:58 AEDT 2014,201411140108973.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 10:42:40 AEDT 2014,201411140108972.00,1.00,,,,9.00,1.00,5.50,0.00,0.50,5.50,CASH,FINISHED
Fri Nov 14 10:42:40 AEDT 2014,201411140108972.00,1.00,,,,6.00,1.00,8.50,0.00,0.77,8.50,CASH,FINISHED
Fri Nov 14 10:42:40 AEDT 2014,201411140108972.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 10:38:44 AEDT 2014,201411140108971.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 10:38:44 AEDT 2014,201411140108971.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 10:38:25 AEDT 2014,201411140108970.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 10:38:25 AEDT 2014,201411140108970.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 10:37:04 AEDT 2014,201411140108969.00,1.00,,,,6.00,1.00,8.50,0.00,0.77,8.50,CASH,FINISHED
Fri Nov 14 10:37:04 AEDT 2014,201411140108969.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:30:54 AEDT 2014,201411140108968.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:30:54 AEDT 2014,201411140108968.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 10:27:59 AEDT 2014,201411140108967.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:20:25 AEDT 2014,201411140108966.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 10:20:13 AEDT 2014,201411140108965.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:18:09 AEDT 2014,201411140108964.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:18:09 AEDT 2014,201411140108964.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:14:22 AEDT 2014,201411140108963.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:07:45 AEDT 2014,201411140108962.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 10:06:13 AEDT 2014,201411140108961.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 10:05:43 AEDT 2014,201411140108960.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:05:27 AEDT 2014,201411140108959.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 10:04:41 AEDT 2014,201411140108958.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:04:41 AEDT 2014,201411140108958.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 10:04:41 AEDT 2014,201411140108958.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Fri Nov 14 10:01:42 AEDT 2014,201411140108957.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 10:01:42 AEDT 2014,201411140108957.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 10:00:35 AEDT 2014,201411140108956.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 10:00:35 AEDT 2014,201411140108956.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 09:59:28 AEDT 2014,201411140108955.00,1.00,,,,6.00,1.00,8.50,0.00,0.77,8.50,CASH,FINISHED
Fri Nov 14 09:59:28 AEDT 2014,201411140108955.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Fri Nov 14 09:59:28 AEDT 2014,201411140108955.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Fri Nov 14 09:58:31 AEDT 2014,201411140108954.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 09:58:31 AEDT 2014,201411140108954.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 09:57:49 AEDT 2014,201411140108953.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 09:53:27 AEDT 2014,201411140108952.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 09:53:03 AEDT 2014,201411140108951.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 09:52:52 AEDT 2014,201411140108950.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 09:52:31 AEDT 2014,201411140108949.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 09:52:03 AEDT 2014,201411140108948.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 09:52:03 AEDT 2014,201411140108948.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 09:52:03 AEDT 2014,201411140108948.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 09:51:25 AEDT 2014,201411140108947.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Fri Nov 14 09:51:25 AEDT 2014,201411140108947.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 09:49:33 AEDT 2014,201411140108946.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Fri Nov 14 09:49:33 AEDT 2014,201411140108946.00,1.00,,,,4.00,1.00,2.50,0.00,0.23,2.50,CASH,FINISHED
Fri Nov 14 09:49:19 AEDT 2014,201411140108945.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 09:46:30 AEDT 2014,201411140108944.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 09:46:30 AEDT 2014,201411140108944.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 09:45:43 AEDT 2014,201411140108943.00,1.00,,,,5.00,1.00,4.00,0.00,0.36,4.00,CASH,FINISHED
Fri Nov 14 09:44:37 AEDT 2014,201411140108942.00,1.00,,,,6.00,1.00,8.50,0.00,0.77,8.50,CASH,FINISHED
Fri Nov 14 09:44:37 AEDT 2014,201411140108942.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 09:42:07 AEDT 2014,201411140108941.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 09:42:07 AEDT 2014,201411140108941.00,1.00,,,,1.00,1.00,3.80,0.00,0.35,3.80,CASH,FINISHED
Fri Nov 14 09:25:38 AEDT 2014,201411140108940.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
Fri Nov 14 09:25:38 AEDT 2014,201411140108940.00,1.00,,,,2.00,1.00,3.50,0.00,0.32,3.50,CASH,FINISHED
Fri Nov 14 09:25:38 AEDT 2014,201411140108940.00,1.00,,,,3.00,1.00,4.50,0.00,0.41,4.50,CASH,FINISHED
